UNIQUE_ID,Latitude,Longitude,year,month,season,TEMP,DO,risk_score,DO_critical,stress_combo,flow_flag,TEMP_plus2,DO_plus2,watershed
W1103,42.3447034,-73.24553172,2007.0,9.0,Fall,17.5,8.5,1,0,0,1,19.5,8.0,Housatonic
W1112,42.17937551,-73.37925653,2007.0,9.0,Fall,14.7,8.6,1,0,0,1,16.7,8.1,Housatonic
W0375,42.07601465,-73.28282617,2007.0,9.0,Fall,14.2,10.3,1,0,0,1,16.2,9.8,Housatonic
W0377,42.11316821,-73.26853192,2007.0,9.0,Fall,14.1,10.2,1,0,0,1,16.1,9.7,Housatonic
W0168,42.01272012,-71.34763073,2007.0,4.0,Spring,7.0,11.1,1,0,0,1,9.0,10.6,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,4.0,Spring,6.7,10.2,1,0,0,1,8.7,9.7,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,4.0,Spring,5.8,11.7,1,0,0,1,7.8,11.2,Ten Mile
W1581,41.97762993,-71.33453815,2007.0,4.0,Spring,5.9,12.6,1,0,0,1,7.9,12.1,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,4.0,Spring,6.7,11.3,1,0,0,1,8.7,10.8,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,4.0,Spring,7.0,12.1,1,0,0,1,9.0,11.6,Ten Mile
W1577,41.95326227,-71.30781311,2007.0,4.0,Spring,7.4,11.6,1,0,0,1,9.4,11.1,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,4.0,Spring,6.2,5.8,1,0,0,1,8.2,5.3,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,4.0,Spring,6.4,8.3,1,0,0,1,8.4,7.800000000000001,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,4.0,Spring,7.1,11.6,1,0,0,1,9.1,11.1,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,4.0,Spring,6.8,10.7,1,0,0,1,8.8,10.2,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,4.0,Spring,6.1,10.7,1,0,0,1,8.1,10.2,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,4.0,Spring,6.8,11.4,1,0,0,1,8.8,10.9,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,4.0,Spring,6.6,10.0,1,0,0,1,8.6,9.5,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,4.0,Spring,7.0,10.6,1,0,0,1,9.0,10.1,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,4.0,Spring,6.3,11.5,0,0,0,0,8.3,11.0,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,4.0,Spring,6.9,11.3,1,0,0,1,8.9,10.8,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,4.0,Spring,6.3,9.3,1,0,0,1,8.3,8.8,Ten Mile
W1904,41.92703603,-71.28535834,2007.0,4.0,Spring,6.1,11.0,1,0,0,1,8.1,10.5,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,5.0,Spring,11.2,8.8,1,0,0,1,13.2,8.3,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,5.0,Spring,15.8,8.5,1,0,0,1,17.8,8.0,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,5.0,Spring,9.5,9.5,1,0,0,1,11.5,9.0,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,5.0,Spring,15.1,8.8,1,0,0,1,17.1,8.3,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,5.0,Spring,11.0,8.9,1,0,0,1,13.0,8.4,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,5.0,Spring,15.4,8.6,1,0,0,1,17.4,8.1,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,5.0,Spring,13.9,9.0,1,0,0,1,15.9,8.5,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,5.0,Spring,16.2,9.1,1,0,0,1,18.2,8.6,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,5.0,Spring,13.6,9.0,1,0,0,1,15.6,8.5,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,5.0,Spring,15.4,9.0,1,0,0,1,17.4,8.5,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,5.0,Spring,12.3,9.2,1,0,0,1,14.3,8.7,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,5.0,Spring,14.6,8.3,1,0,0,1,16.6,7.800000000000001,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,5.0,Spring,11.9,7.0,1,0,0,1,13.9,6.5,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,5.0,Spring,14.1,2.8,2,1,0,1,16.1,2.3,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,5.0,Spring,10.7,8.6,1,0,0,1,12.7,8.1,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,5.0,Spring,12.9,8.0,1,0,0,1,14.9,7.5,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,5.0,Spring,12.8,9.4,1,0,0,1,14.8,8.9,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,5.0,Spring,14.8,9.0,1,0,0,1,16.8,8.5,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,5.0,Spring,11.9,9.1,1,0,0,1,13.9,8.6,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,5.0,Spring,14.2,8.9,1,0,0,1,16.2,8.4,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,5.0,Spring,13.5,9.4,1,0,0,1,15.5,8.9,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,5.0,Spring,15.6,8.8,1,0,0,1,17.6,8.3,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,5.0,Spring,10.7,9.2,1,0,0,1,12.7,8.7,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,5.0,Spring,14.0,8.2,1,0,0,1,16.0,7.699999999999999,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,5.0,Spring,9.4,9.7,1,0,0,1,11.4,9.2,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,5.0,Spring,16.2,8.7,1,0,0,1,18.2,8.2,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,5.0,Spring,10.4,10.0,1,0,0,1,12.4,9.5,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,5.0,Spring,14.5,9.5,1,0,0,1,16.5,9.0,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,5.0,Spring,13.2,9.7,1,0,0,1,15.2,9.2,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,5.0,Spring,15.5,9.0,1,0,0,1,17.5,8.5,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,5.0,Spring,13.3,10.5,1,0,0,1,15.3,10.0,Ten Mile
W1581,41.97762993,-71.33453815,2007.0,5.0,Spring,11.4,11.7,1,0,0,1,13.4,11.2,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,5.0,Spring,13.9,6.5,1,0,0,1,15.9,6.0,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,6.0,Summer,21.8,8.6,2,0,0,1,23.8,8.1,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,7.0,Summer,18.9,9.0,2,0,0,1,20.9,8.5,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,6.0,Summer,19.8,6.4,2,0,0,1,21.8,5.9,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,7.0,Summer,17.3,7.3,2,0,0,1,19.3,6.8,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,6.0,Summer,18.4,5.9,2,0,0,1,20.4,5.4,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,7.0,Summer,14.5,0.6,3,1,0,1,16.5,0.09999999999999998,Ten Mile
W1931,41.97749007,-71.33385627,2007.0,6.0,Summer,19.3,8.4,2,0,0,1,21.3,7.9,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,6.0,Summer,21.4,4.6,3,1,0,1,23.4,4.1,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,7.0,Summer,17.2,6.2,2,0,0,1,19.2,5.7,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,6.0,Summer,21.1,6.4,2,0,0,1,23.1,5.9,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,7.0,Summer,16.5,7.6,2,0,0,1,18.5,7.1,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,6.0,Summer,19.4,7.6,2,0,0,1,21.4,7.1,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,7.0,Summer,16.7,8.2,2,0,0,1,18.7,7.699999999999999,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,6.0,Summer,24.9,4.9,3,1,0,1,26.9,4.4,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,7.0,Summer,19.2,5.1,2,0,0,1,21.2,4.6,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,6.0,Summer,24.8,6.3,2,0,0,1,26.8,5.8,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,7.0,Summer,21.2,8.3,2,0,0,1,23.2,7.800000000000001,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,6.0,Summer,22.6,6.8,2,0,0,1,24.6,6.3,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,7.0,Summer,19.4,7.8,2,0,0,1,21.4,7.3,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,6.0,Summer,18.8,7.8,2,0,0,1,20.8,7.3,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,7.0,Summer,14.3,8.8,2,0,0,1,16.3,8.3,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,6.0,Summer,13.9,8.5,2,0,0,1,15.9,8.0,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,7.0,Summer,12.0,8.8,2,0,0,1,14.0,8.3,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,6.0,Summer,23.9,6.6,2,0,0,1,25.9,6.1,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,7.0,Summer,19.9,7.8,2,0,0,1,21.9,7.3,Ten Mile
W1904,41.92703603,-71.28535834,2007.0,6.0,Summer,16.7,8.1,2,0,0,1,18.7,7.6,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,7.0,Summer,15.2,6.1,2,0,0,1,17.2,5.6,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,6.0,Summer,23.3,6.0,2,0,0,1,25.3,5.5,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,7.0,Summer,19.6,7.2,2,0,0,1,21.6,6.7,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,6.0,Summer,21.5,2.4,3,1,0,1,23.5,1.9,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,7.0,Summer,18.2,3.9,3,1,0,1,20.2,3.4,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,6.0,Summer,22.2,7.1,2,0,0,1,24.2,6.6,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,7.0,Summer,18.8,8.4,2,0,0,1,20.8,7.9,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,6.0,Summer,19.2,6.1,2,0,0,1,21.2,5.6,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,7.0,Summer,14.6,7.6,2,0,0,1,16.6,7.1,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,7.0,Summer,22.2,8.6,2,0,0,1,24.2,8.1,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,8.0,Summer,22.5,7.7,2,0,0,1,24.5,7.2,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,7.0,Summer,21.2,6.5,2,0,0,1,23.2,6.0,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,8.0,Summer,21.8,6.2,2,0,0,1,23.8,5.7,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,7.0,Summer,17.7,0.8,3,1,0,1,19.7,0.30000000000000004,Ten Mile
W1580,41.98856171,-71.3474734,2007.0,8.0,Summer,19.3,2.0,3,1,0,1,21.3,1.5,Ten Mile
W1581,41.97762993,-71.33453815,2007.0,8.0,Summer,21.8,7.4,2,0,0,1,23.8,6.9,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,7.0,Summer,21.9,5.4,2,0,0,1,23.9,4.9,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,8.0,Summer,22.5,4.5,3,1,0,1,24.5,4.0,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,7.0,Summer,20.9,6.9,2,0,0,1,22.9,6.4,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,8.0,Summer,24.8,6.6,2,0,0,1,26.8,6.1,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,7.0,Summer,21.0,7.9,2,0,0,1,23.0,7.4,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,8.0,Summer,22.8,7.1,2,0,0,1,24.8,6.6,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,7.0,Summer,25.2,5.6,2,0,0,1,27.2,5.1,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,8.0,Summer,24.5,2.8,3,1,0,1,26.5,2.3,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,7.0,Summer,27.8,9.1,2,0,0,1,29.8,8.6,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,8.0,Summer,26.3,6.5,2,0,0,1,28.3,6.0,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,7.0,Summer,25.4,6.7,2,0,0,1,27.4,6.2,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,8.0,Summer,24.7,6.4,2,0,0,1,26.7,5.9,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,8.0,Summer,20.4,7.6,2,0,0,1,22.4,7.1,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,7.0,Summer,14.9,7.2,2,0,0,1,16.9,6.7,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,8.0,Summer,15.2,8.4,2,0,0,1,17.2,7.9,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,7.0,Summer,24.5,6.0,2,0,0,1,26.5,5.5,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,8.0,Summer,25.4,7.0,2,0,0,1,27.4,6.5,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,7.0,Summer,20.5,3.8,2,1,0,0,22.5,3.3,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,8.0,Summer,21.7,5.6,1,0,0,0,23.7,5.1,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,7.0,Summer,24.8,5.2,2,0,0,1,26.8,4.7,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,8.0,Summer,25.0,6.1,2,0,0,1,27.0,5.6,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,7.0,Summer,23.6,3.1,3,1,0,1,25.6,2.6,Ten Mile
W0184,41.85773302,-71.32945548,2007.0,8.0,Summer,23.9,4.6,3,1,0,1,25.9,4.1,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,7.0,Summer,23.1,6.1,2,0,0,1,25.1,5.6,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,8.0,Summer,25.0,7.6,2,0,0,1,27.0,7.1,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,7.0,Summer,19.0,5.6,2,0,0,1,21.0,5.1,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,8.0,Summer,19.5,6.9,2,0,0,1,21.5,6.4,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,8.0,Summer,21.4,7.8,2,0,0,1,23.4,7.3,Ten Mile
W0168,42.01272012,-71.34763073,2007.0,9.0,Fall,18.8,7.1,1,0,0,1,20.8,6.6,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,8.0,Summer,16.7,6.7,2,0,0,1,18.7,6.2,Ten Mile
W0905,42.00286304,-71.33840362,2007.0,9.0,Fall,14.6,6.9,1,0,0,1,16.6,6.4,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,8.0,Summer,19.4,4.3,3,1,0,1,21.4,3.8,Ten Mile
W0169,41.97463265,-71.32957594,2007.0,9.0,Fall,16.8,5.7,1,0,0,1,18.8,5.2,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,8.0,Summer,18.6,7.3,2,0,0,1,20.6,6.8,Ten Mile
W0170,41.96096078,-71.30757184,2007.0,9.0,Fall,15.5,7.7,1,0,0,1,17.5,7.2,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,8.0,Summer,20.2,7.7,2,0,0,1,22.2,7.2,Ten Mile
W1595,41.95661339,-71.30844976,2007.0,9.0,Fall,18.6,7.2,1,0,0,1,20.6,6.7,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,8.0,Summer,22.3,5.8,2,0,0,1,24.3,5.3,Ten Mile
W0179,41.95360395,-71.28005181,2007.0,9.0,Fall,19.1,5.9,1,0,0,1,21.1,5.4,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,8.0,Summer,24.1,6.6,2,0,0,1,26.1,6.1,Ten Mile
W0901,41.95002381,-71.29133543,2007.0,9.0,Fall,20.6,7.0,1,0,0,1,22.6,6.5,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,8.0,Summer,23.0,6.4,2,0,0,1,25.0,5.9,Ten Mile
W0172,41.93742221,-71.29026644,2007.0,9.0,Fall,19.7,6.6,1,0,0,1,21.7,6.1,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,8.0,Summer,17.8,7.7,2,0,0,1,19.8,7.2,Ten Mile
W0182,41.95117817,-71.34184089,2007.0,9.0,Fall,14.3,8.3,1,0,0,1,16.3,7.800000000000001,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,8.0,Summer,15.3,8.3,2,0,0,1,17.3,7.800000000000001,Ten Mile
W0181,41.93648287,-71.32433494,2007.0,9.0,Fall,13.3,8.7,1,0,0,1,15.3,8.2,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,8.0,Summer,22.9,6.1,2,0,0,1,24.9,5.6,Ten Mile
W0173,41.91782609,-71.30583763,2007.0,9.0,Fall,19.9,6.5,1,0,0,1,21.9,6.0,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,8.0,Summer,18.5,5.4,2,0,0,1,20.5,4.9,Ten Mile
W0180,41.92726089,-71.2852236,2007.0,9.0,Fall,15.8,6.2,1,0,0,1,17.8,5.7,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,8.0,Summer,22.2,4.9,3,1,0,1,24.2,4.4,Ten Mile
W0175,41.89609284,-71.32576502,2007.0,9.0,Fall,19.0,5.4,1,0,0,1,21.0,4.9,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,8.0,Summer,17.6,7.1,2,0,0,1,19.6,6.6,Ten Mile
W0183,41.90125767,-71.3434294,2007.0,9.0,Fall,15.2,7.1,1,0,0,1,17.2,6.6,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,8.0,Summer,20.9,7.2,2,0,0,1,22.9,6.7,Ten Mile
W0176,41.89026914,-71.34011441,2007.0,9.0,Fall,18.0,7.1,1,0,0,1,20.0,6.6,Ten Mile
W1592,42.17383927,-71.50839357,2007.0,5.0,Spring,16.8,6.8,1,0,0,1,18.8,6.3,Charles
W1592,42.17383927,-71.50839357,2007.0,5.0,Spring,11.0,7.9,1,0,0,1,13.0,7.4,Charles
W1585,42.13103033,-71.5155242,2007.0,5.0,Spring,14.4,10.0,1,0,0,1,16.4,9.5,Charles
W1585,42.13103033,-71.5155242,2007.0,5.0,Spring,10.8,10.8,1,0,0,1,12.8,10.3,Charles
W1142,42.09620732,-71.47958751,2007.0,5.0,Spring,17.5,8.3,1,0,0,1,19.5,7.800000000000001,Charles
W1142,42.09620732,-71.47958751,2007.0,5.0,Spring,12.6,9.2,1,0,0,1,14.6,8.7,Charles
W1588,42.09047755,-71.43283604,2007.0,5.0,Spring,19.7,8.8,1,0,0,1,21.7,8.3,Charles
W1588,42.09047755,-71.43283604,2007.0,5.0,Spring,14.1,9.4,1,0,0,1,16.1,8.9,Charles
W1135,42.11943443,-71.45344443,2007.0,5.0,Spring,20.5,7.2,1,0,0,1,22.5,6.7,Charles
W1135,42.11943443,-71.45344443,2007.0,5.0,Spring,16.1,8.5,1,0,0,1,18.1,8.0,Charles
W1584,42.13445842,-71.44602039,2007.0,5.0,Spring,20.3,7.8,1,0,0,1,22.3,7.3,Charles
W1584,42.13445842,-71.44602039,2007.0,5.0,Spring,15.7,8.9,1,0,0,1,17.7,8.4,Charles
W1147,42.12453197,-71.43065489,2007.0,5.0,Spring,21.6,4.4,2,1,0,1,23.6,3.9000000000000004,Charles
W1147,42.12453197,-71.43065489,2007.0,5.0,Spring,14.2,5.2,1,0,0,1,16.2,4.7,Charles
W1583,42.15140376,-71.42713966,2007.0,5.0,Spring,21.5,7.5,1,0,0,1,23.5,7.0,Charles
W1583,42.15140376,-71.42713966,2007.0,5.0,Spring,16.2,7.8,1,0,0,1,18.2,7.3,Charles
W0414,42.14007115,-71.3896734,2007.0,5.0,Spring,16.8,9.6,1,0,0,1,18.8,9.1,Charles
W0414,42.14007115,-71.3896734,2007.0,5.0,Spring,16.9,8.9,1,0,0,1,18.9,8.4,Charles
W1136,42.13828143,-71.35867289,2007.0,5.0,Spring,18.1,8.6,1,0,0,1,20.1,8.1,Charles
W1136,42.13828143,-71.35867289,2007.0,5.0,Spring,17.4,7.6,1,0,0,1,19.4,7.1,Charles
W1150,42.12911182,-71.30503034,2007.0,5.0,Spring,19.9,9.0,1,0,0,1,21.9,8.5,Charles
W1150,42.12911182,-71.30503034,2007.0,5.0,Spring,18.3,8.9,1,0,0,1,20.3,8.4,Charles
W1151,42.15866554,-71.30280984,2007.0,5.0,Spring,20.0,9.3,0,0,0,0,22.0,8.8,Charles
W1151,42.15866554,-71.30280984,2007.0,5.0,Spring,17.6,6.6,0,0,0,0,19.6,6.1,Charles
W1586,42.19598069,-71.33022096,2007.0,5.0,Spring,16.5,9.4,1,0,0,1,18.5,8.9,Charles
W1586,42.19598069,-71.33022096,2007.0,5.0,Spring,16.1,7.9,1,0,0,1,18.1,7.4,Charles
W0423,42.18829134,-71.36280624,2007.0,5.0,Spring,18.0,9.0,1,0,0,1,20.0,8.5,Charles
W0423,42.18829134,-71.36280624,2007.0,5.0,Spring,19.0,7.6,1,0,0,1,21.0,7.1,Charles
W0416,42.21553968,-71.40765942,2007.0,5.0,Spring,12.9,8.5,1,0,0,1,14.9,8.0,Charles
W0416,42.21553968,-71.40765942,2007.0,5.0,Spring,17.0,7.2,1,0,0,1,19.0,6.7,Charles
W1589,42.22237155,-71.40927393,2007.0,5.0,Spring,14.0,6.0,1,0,0,1,16.0,5.5,Charles
W1589,42.22237155,-71.40927393,2007.0,5.0,Spring,17.0,5.3,1,0,0,1,19.0,4.8,Charles
W0384,42.36514506,-71.1903328,2007.0,5.0,Spring,20.2,8.4,1,0,0,1,22.2,7.9,Charles
W0384,42.36514506,-71.1903328,2007.0,5.0,Spring,18.6,8.4,1,0,0,1,20.6,7.9,Charles
W1143,42.39554541,-71.19710167,2007.0,5.0,Spring,17.3,8.4,1,0,0,1,19.3,7.9,Charles
W1143,42.39554541,-71.19710167,2007.0,5.0,Spring,12.6,8.9,1,0,0,1,14.6,8.4,Charles
W1144,42.38300416,-71.2078492,2007.0,5.0,Spring,18.6,7.1,1,0,0,1,20.6,6.6,Charles
W1144,42.38300416,-71.2078492,2007.0,5.0,Spring,14.0,8.8,1,0,0,1,16.0,8.3,Charles
W1157,42.36795531,-71.27033164,2007.0,5.0,Spring,18.6,7.9,1,0,0,1,20.6,7.4,Charles
W1157,42.36795531,-71.27033164,2007.0,5.0,Spring,15.9,9.3,1,0,0,1,17.9,8.8,Charles
W1156,42.31931329,-71.24624794,2007.0,5.0,Spring,21.6,8.0,1,0,0,1,23.6,7.5,Charles
W1156,42.31931329,-71.24624794,2007.0,5.0,Spring,18.2,8.7,1,0,0,1,20.2,8.2,Charles
W1139,42.32584268,-71.25439259,2007.0,5.0,Spring,21.0,8.5,1,0,0,1,23.0,8.0,Charles
W1139,42.32584268,-71.25439259,2007.0,5.0,Spring,19.6,9.9,1,0,0,1,21.6,9.4,Charles
W1590,42.34154459,-71.26662505,2007.0,5.0,Spring,15.6,8.8,1,0,0,1,17.6,8.3,Charles
W1590,42.34154459,-71.26662505,2007.0,5.0,Spring,13.3,11.0,1,0,0,1,15.3,10.5,Charles
W0406,42.24980728,-71.22270212,2007.0,5.0,Spring,20.8,8.0,1,0,0,1,22.8,7.5,Charles
W0406,42.24980728,-71.22270212,2007.0,5.0,Spring,19.1,8.4,1,0,0,1,21.1,7.9,Charles
W0407,42.25123356,-71.23970713,2007.0,5.0,Spring,18.2,7.9,1,0,0,1,20.2,7.4,Charles
W0407,42.25123356,-71.23970713,2007.0,5.0,Spring,17.3,7.7,1,0,0,1,19.3,7.2,Charles
W1141,42.25781415,-71.26256067,2007.0,5.0,Spring,19.6,8.3,1,0,0,1,21.6,7.800000000000001,Charles
W1141,42.25781415,-71.26256067,2007.0,5.0,Spring,18.4,8.2,1,0,0,1,20.4,7.699999999999999,Charles
W0408,42.25417326,-71.29337351,2007.0,5.0,Spring,17.8,8.7,1,0,0,1,19.8,8.2,Charles
W0408,42.25417326,-71.29337351,2007.0,5.0,Spring,15.8,6.1,1,0,0,1,17.8,5.6,Charles
W1138,42.26439957,-71.32538186,2007.0,5.0,Spring,20.1,7.4,1,0,0,1,22.1,6.9,Charles
W1138,42.26439957,-71.32538186,2007.0,5.0,Spring,18.6,7.5,1,0,0,1,20.6,7.0,Charles
W1587,42.25505525,-71.33009248,2007.0,5.0,Spring,23.2,8.7,1,0,0,1,25.2,8.2,Charles
W1587,42.25505525,-71.33009248,2007.0,5.0,Spring,21.1,8.7,1,0,0,1,23.1,8.2,Charles
W1137,42.21006156,-71.35172497,2007.0,5.0,Spring,19.6,7.8,1,0,0,1,21.6,7.3,Charles
W1137,42.21006156,-71.35172497,2007.0,5.0,Spring,18.4,6.5,1,0,0,1,20.4,6.0,Charles
W0409,42.28652324,-71.29384261,2007.0,5.0,Spring,14.9,10.0,1,0,0,1,16.9,9.5,Charles
W0409,42.28652324,-71.29384261,2007.0,5.0,Spring,15.5,9.4,1,0,0,1,17.5,8.9,Charles
W1582,42.30510355,-71.3252761,2007.0,5.0,Spring,18.2,8.9,1,0,0,1,20.2,8.4,Charles
W1582,42.30510355,-71.3252761,2007.0,5.0,Spring,18.4,8.2,1,0,0,1,20.4,7.699999999999999,Charles
W1592,42.17383927,-71.50839357,2007.0,6.0,Summer,12.4,7.1,2,0,0,1,14.4,6.6,Charles
W1592,42.17383927,-71.50839357,2007.0,6.0,Summer,15.9,6.4,2,0,0,1,17.9,5.9,Charles
W1585,42.13103033,-71.5155242,2007.0,6.0,Summer,12.8,8.9,2,0,0,1,14.8,8.4,Charles
W1585,42.13103033,-71.5155242,2007.0,6.0,Summer,16.5,7.3,2,0,0,1,18.5,6.8,Charles
W1142,42.09620732,-71.47958751,2007.0,6.0,Summer,14.2,7.4,2,0,0,1,16.2,6.9,Charles
W1142,42.09620732,-71.47958751,2007.0,6.0,Summer,17.6,6.1,2,0,0,1,19.6,5.6,Charles
W1588,42.09047755,-71.43283604,2007.0,6.0,Summer,14.7,9.3,2,0,0,1,16.7,8.8,Charles
W1588,42.09047755,-71.43283604,2007.0,6.0,Summer,19.6,7.9,2,0,0,1,21.6,7.4,Charles
W1135,42.11943443,-71.45344443,2007.0,6.0,Summer,16.8,8.3,2,0,0,1,18.8,7.800000000000001,Charles
W1135,42.11943443,-71.45344443,2007.0,6.0,Summer,21.9,6.9,2,0,0,1,23.9,6.4,Charles
W1584,42.13445842,-71.44602039,2007.0,6.0,Summer,15.3,8.4,2,0,0,1,17.3,7.9,Charles
W1584,42.13445842,-71.44602039,2007.0,6.0,Summer,19.2,7.5,2,0,0,1,21.2,7.0,Charles
