UNIQUE_ID,Latitude,Longitude,TEMP,DO,flow_flag,risk_score,season,year,month,is_summer,DO_critical,stress_combo
W1494,42.05376462,-71.00977821,19.2,6.3,1,2,Summer,2006.0,8.0,1,0,0
W1495,42.03776122,-70.98465422,21.4,2.0,1,3,Summer,2006.0,8.0,1,1,0
W1498,42.03148922,-70.96656207,21.2,6.3,1,2,Summer,2006.0,8.0,1,0,0
W1500,42.03108873,-70.97065835,21.8,3.6,1,3,Summer,2006.0,8.0,1,1,0
W1499,42.02160209,-70.9505329,23.6,7.3,1,2,Summer,2006.0,8.0,1,0,0
W1501,41.99937253,-70.93768479,21.8,4.2,1,3,Summer,2006.0,8.0,1,1,0
W1502,41.99258858,-70.9397646,22.6,5.4,1,2,Summer,2006.0,8.0,1,0,0
W1503,41.93629311,-70.98734776,24.1,5.2,1,2,Summer,2006.0,8.0,1,0,0
W1504,41.88611169,-71.02994049,24.5,7.0,1,2,Summer,2006.0,8.0,1,0,0
W1508,41.88590512,-71.13411655,23.8,6.9,1,2,Summer,2006.0,8.0,1,0,0
W1505,42.06332498,-71.1950417,13.1,9.4,1,1,Fall,2006.0,9.0,0,0,0
W1506,42.0629044,-71.21586808,13.6,8.2,1,1,Fall,2006.0,9.0,0,0,0
W0819,42.01885627,-71.26670227,15.2,7.7,1,1,Fall,2006.0,9.0,0,0,0
W1507,42.01241069,-71.22159533,18.1,7.7,1,1,Fall,2006.0,9.0,0,0,0
W0311,41.96604487,-71.175902,17.0,9.0,1,1,Fall,2006.0,9.0,0,0,0
W0823,41.95185108,-71.22372756,14.6,8.9,1,1,Fall,2006.0,9.0,0,0,0
W0858,41.9471012,-71.1769499,16.4,8.4,1,1,Fall,2006.0,9.0,0,0,0
W0821,41.93332037,-71.15426672,15.9,8.5,1,1,Fall,2006.0,9.0,0,0,0
W1496,42.08153842,-70.98603732,13.8,7.1,1,1,Fall,2006.0,9.0,0,0,0
W1493,42.07964645,-71.00930657,15.3,8.0,1,1,Fall,2006.0,9.0,0,0,0
W1490,42.07936711,-71.01406198,15.9,9.6,1,1,Fall,2006.0,9.0,0,0,0
W1494,42.05376462,-71.00977821,15.2,7.0,1,1,Fall,2006.0,9.0,0,0,0
W1495,42.03776122,-70.98465422,18.9,3.8,1,2,Fall,2006.0,9.0,0,1,0
W1498,42.03148922,-70.96656207,16.6,7.9,1,1,Fall,2006.0,9.0,0,0,0
W1500,42.03108873,-70.97065835,18.4,4.1,1,2,Fall,2006.0,9.0,0,1,0
W1499,42.02160209,-70.9505329,15.8,9.4,1,1,Fall,2006.0,9.0,0,0,0
W1501,41.99937253,-70.93768479,16.3,6.4,1,1,Fall,2006.0,9.0,0,0,0
W1502,41.99258858,-70.9397646,16.2,7.3,1,1,Fall,2006.0,9.0,0,0,0
W1503,41.93629311,-70.98734776,15.8,8.0,1,1,Fall,2006.0,9.0,0,0,0
W1504,41.88611169,-71.02994049,16.8,9.1,1,1,Fall,2006.0,9.0,0,0,0
W1508,41.88590512,-71.13411655,16.4,9.0,1,1,Fall,2006.0,9.0,0,0,0
W1505,42.06332498,-71.1950417,14.2,8.5,1,1,Fall,2006.0,10.0,0,0,0
W1506,42.0629044,-71.21586808,14.0,7.8,1,1,Fall,2006.0,10.0,0,0,0
W0819,42.01885627,-71.26670227,16.8,5.9,1,1,Fall,2006.0,10.0,0,0,0
W1507,42.01241069,-71.22159533,17.4,8.2,1,1,Fall,2006.0,10.0,0,0,0
W0311,41.96604487,-71.175902,17.5,8.5,1,1,Fall,2006.0,10.0,0,0,0
W0823,41.95185108,-71.22372756,16.0,7.8,1,1,Fall,2006.0,10.0,0,0,0
W0858,41.9471012,-71.1769499,16.2,7.8,1,1,Fall,2006.0,10.0,0,0,0
W0821,41.93332037,-71.15426672,16.7,8.0,1,1,Fall,2006.0,10.0,0,0,0
W1496,42.08153842,-70.98603732,15.2,6.2,1,1,Fall,2006.0,10.0,0,0,0
W1493,42.07964645,-71.00930657,16.4,6.4,1,1,Fall,2006.0,10.0,0,0,0
W1490,42.07936711,-71.01406198,16.0,9.0,1,1,Fall,2006.0,10.0,0,0,0
W1494,42.05376462,-71.00977821,16.3,5.9,1,1,Fall,2006.0,10.0,0,0,0
W1495,42.03776122,-70.98465422,18.2,3.8,1,2,Fall,2006.0,10.0,0,1,0
W1498,42.03148922,-70.96656207,16.4,8.8,1,1,Fall,2006.0,10.0,0,0,0
W1500,42.03108873,-70.97065835,17.8,4.0,0,1,Fall,2006.0,10.0,0,1,0
W1499,42.02160209,-70.9505329,16.1,8.6,1,1,Fall,2006.0,10.0,0,0,0
W1501,41.99937253,-70.93768479,17.2,5.9,1,1,Fall,2006.0,10.0,0,0,0
W1502,41.99258858,-70.9397646,16.8,7.1,1,1,Fall,2006.0,10.0,0,0,0
W1503,41.93629311,-70.98734776,16.2,7.9,1,1,Fall,2006.0,10.0,0,0,0
W1504,41.88611169,-71.02994049,16.4,8.4,1,1,Fall,2006.0,10.0,0,0,0
W1508,41.88590512,-71.13411655,16.4,8.8,1,1,Fall,2006.0,10.0,0,0,0
W1468,42.27406018,-71.63224204,12.1,10.4,1,1,Spring,2006.0,5.0,0,0,0
W1469,42.28350805,-71.63858701,12.7,9.0,1,1,Spring,2006.0,5.0,0,0,0
W0695,42.30485304,-71.62845076,11.6,8.6,1,1,Spring,2006.0,5.0,0,0,0
W1470,42.32036993,-71.63553499,11.8,8.2,1,1,Spring,2006.0,5.0,0,0,0
W1471,42.32949677,-71.63006336,12.0,10.2,1,1,Spring,2006.0,5.0,0,0,0
W1472,42.34151216,-71.61641,11.9,10.5,1,1,Spring,2006.0,5.0,0,0,0
W1473,42.3465007,-71.61460331,12.0,10.3,1,1,Spring,2006.0,5.0,0,0,0
W1474,42.38030934,-71.58613633,11.7,7.7,1,1,Spring,2006.0,5.0,0,0,0
W1475,42.39979789,-71.54598569,12.6,9.2,1,1,Spring,2006.0,5.0,0,0,0
W1476,42.40462155,-71.52654108,12.9,9.4,1,1,Spring,2006.0,5.0,0,0,0
W1477,42.41163442,-71.50844219,12.9,8.5,1,1,Spring,2006.0,5.0,0,0,0
W1478,42.4231785,-71.47472183,14.1,9.1,1,1,Spring,2006.0,5.0,0,0,0
W1479,42.44086923,-71.42935628,13.1,9.9,1,1,Spring,2006.0,5.0,0,0,0
W0843,42.46568803,-71.39143422,12.7,9.1,1,1,Spring,2006.0,5.0,0,0,0
W0844,42.45974876,-71.35935869,13.5,9.4,1,1,Spring,2006.0,5.0,0,0,0
W1482,42.47116456,-71.34989446,13.0,9.0,1,1,Spring,2006.0,5.0,0,0,0
W1487,42.64172611,-71.30284563,13.6,10.2,1,1,Spring,2006.0,5.0,0,0,0
W1488,42.57826214,-71.33253012,13.3,9.8,1,1,Spring,2006.0,5.0,0,0,0
W1489,42.63380122,-71.30119731,11.3,10.0,1,1,Spring,2006.0,5.0,0,0,0
W1486,42.58482438,-71.28718593,13.4,9.4,1,1,Spring,2006.0,5.0,0,0,0
W1485,42.55747509,-71.28252509,13.6,9.6,1,1,Spring,2006.0,5.0,0,0,0
W1483,42.50902782,-71.31411783,13.3,9.6,1,1,Spring,2006.0,5.0,0,0,0
W0832,42.26764467,-71.55276363,11.4,7.0,1,1,Spring,2006.0,5.0,0,0,0
W0838,42.25849843,-71.45547229,12.5,10.2,1,1,Spring,2006.0,5.0,0,0,0
W0696,42.32543468,-71.39736431,12.1,10.4,1,1,Spring,2006.0,5.0,0,0,0
W1480,42.3386459,-71.39498427,12.4,10.4,1,1,Spring,2006.0,5.0,0,0,0
W0850,42.35926526,-71.36883338,12.6,9.6,1,1,Spring,2006.0,5.0,0,0,0
W0847,42.39635089,-71.36467086,12.4,9.5,1,1,Spring,2006.0,5.0,0,0,0
W0849,42.35708626,-71.40313662,10.9,9.1,1,1,Spring,2006.0,5.0,0,0,0
W1481,42.44111379,-71.36805603,13.4,10.0,1,1,Spring,2006.0,5.0,0,0,0
W1468,42.27406018,-71.63224204,18.2,9.4,1,2,Summer,2006.0,6.0,1,0,0
W1469,42.28350805,-71.63858701,17.2,8.7,1,2,Summer,2006.0,6.0,1,0,0
W0695,42.30485304,-71.62845076,15.6,8.0,1,2,Summer,2006.0,6.0,1,0,0
W1470,42.32036993,-71.63553499,15.8,7.6,1,2,Summer,2006.0,6.0,1,0,0
W1471,42.32949677,-71.63006336,15.4,9.6,1,2,Summer,2006.0,6.0,1,0,0
W1472,42.34151216,-71.61641,15.9,8.9,1,2,Summer,2006.0,6.0,1,0,0
W1473,42.3465007,-71.61460331,16.0,8.4,1,2,Summer,2006.0,6.0,1,0,0
W1474,42.38030934,-71.58613633,16.3,7.6,1,2,Summer,2006.0,6.0,1,0,0
W1475,42.39979789,-71.54598569,15.6,8.4,1,2,Summer,2006.0,6.0,1,0,0
W1476,42.40462155,-71.52654108,15.8,8.9,1,2,Summer,2006.0,6.0,1,0,0
W1477,42.41163442,-71.50844219,16.2,7.2,1,2,Summer,2006.0,6.0,1,0,0
W1478,42.4231785,-71.47472183,16.3,6.7,1,2,Summer,2006.0,6.0,1,0,0
W1479,42.44086923,-71.42935628,16.6,9.0,1,2,Summer,2006.0,6.0,1,0,0
W0843,42.46568803,-71.39143422,16.9,8.9,1,2,Summer,2006.0,6.0,1,0,0
W0844,42.45974876,-71.35935869,18.7,3.9,1,3,Summer,2006.0,6.0,1,1,0
W0832,42.26764467,-71.55276363,15.9,3.3,1,3,Summer,2006.0,6.0,1,1,0
W0838,42.25849843,-71.45547229,16.1,9.9,1,2,Summer,2006.0,6.0,1,0,0
W0696,42.32543468,-71.39736431,17.4,10.0,1,2,Summer,2006.0,6.0,1,0,0
W1480,42.3386459,-71.39498427,17.9,9.0,1,2,Summer,2006.0,6.0,1,0,0
W0850,42.35926526,-71.36883338,18.4,6.9,1,2,Summer,2006.0,6.0,1,0,0
W0847,42.39635089,-71.36467086,19.0,5.6,1,2,Summer,2006.0,6.0,1,0,0
W0849,42.35708626,-71.40313662,17.6,6.7,1,2,Summer,2006.0,6.0,1,0,0
W1481,42.44111379,-71.36805603,18.8,4.7,1,3,Summer,2006.0,6.0,1,1,0
W1487,42.64172611,-71.30284563,17.0,8.7,1,2,Summer,2006.0,6.0,1,0,0
W1488,42.57826214,-71.33253012,17.2,9.0,1,2,Summer,2006.0,6.0,1,0,0
W1489,42.63380122,-71.30119731,15.6,8.9,1,2,Summer,2006.0,6.0,1,0,0
W1486,42.58482438,-71.28718593,17.3,6.3,1,2,Summer,2006.0,6.0,1,0,0
W1485,42.55747509,-71.28252509,17.3,6.3,1,2,Summer,2006.0,6.0,1,0,0
W1483,42.50902782,-71.31411783,17.6,6.1,1,2,Summer,2006.0,6.0,1,0,0
W1482,42.47116456,-71.34989446,17.5,6.7,1,2,Summer,2006.0,6.0,1,0,0
W1468,42.27406018,-71.63224204,26.5,6.2,1,2,Summer,2006.0,7.0,1,0,0
W1469,42.28350805,-71.63858701,23.7,6.2,1,2,Summer,2006.0,7.0,1,0,0
W0695,42.30485304,-71.62845076,23.4,5.2,1,2,Summer,2006.0,7.0,1,0,0
W1470,42.32036993,-71.63553499,24.2,3.7,1,3,Summer,2006.0,7.0,1,1,0
W1471,42.32949677,-71.63006336,24.6,5.3,1,2,Summer,2006.0,7.0,1,0,0
W1472,42.34151216,-71.61641,25.5,6.4,1,2,Summer,2006.0,7.0,1,0,0
W1473,42.3465007,-71.61460331,24.4,6.7,1,2,Summer,2006.0,7.0,1,0,0
W1474,42.38030934,-71.58613633,25.9,6.6,1,2,Summer,2006.0,7.0,1,0,0
W1475,42.39979789,-71.54598569,25.9,6.2,1,2,Summer,2006.0,7.0,1,0,0
W1476,42.40462155,-71.52654108,26.8,6.6,1,2,Summer,2006.0,7.0,1,0,0
W1477,42.41163442,-71.50844219,26.9,5.1,1,2,Summer,2006.0,7.0,1,0,0
W1479,42.44086923,-71.42935628,28.2,6.6,1,2,Summer,2006.0,7.0,1,0,0
W0843,42.46568803,-71.39143422,27.5,6.9,1,2,Summer,2006.0,7.0,1,0,0
W0844,42.45974876,-71.35935869,28.1,5.4,1,2,Summer,2006.0,7.0,1,0,0
W0832,42.26764467,-71.55276363,25.3,2.0,1,4,Summer,2006.0,7.0,1,1,1
W0838,42.25849843,-71.45547229,25.1,7.2,1,2,Summer,2006.0,7.0,1,0,0
W0696,42.32543468,-71.39736431,27.0,7.0,1,2,Summer,2006.0,7.0,1,0,0
W1480,42.3386459,-71.39498427,26.8,6.9,1,2,Summer,2006.0,7.0,1,0,0
W0849,42.35708626,-71.40313662,25.8,2.2,1,4,Summer,2006.0,7.0,1,1,1
W0850,42.35926526,-71.36883338,27.8,4.6,1,4,Summer,2006.0,7.0,1,1,1
W0847,42.39635089,-71.36467086,28.5,1.6,1,4,Summer,2006.0,7.0,1,1,1
W1481,42.44111379,-71.36805603,29.0,8.1,1,2,Summer,2006.0,7.0,1,0,0
W1487,42.64172611,-71.30284563,27.4,7.7,1,2,Summer,2006.0,7.0,1,0,0
W1489,42.63380122,-71.30119731,24.7,8.1,1,2,Summer,2006.0,7.0,1,0,0
W1488,42.57826214,-71.33253012,29.1,7.4,1,2,Summer,2006.0,7.0,1,0,0
W1486,42.58482438,-71.28718593,28.2,8.6,1,2,Summer,2006.0,7.0,1,0,0
W1485,42.55747509,-71.28252509,28.1,9.0,1,2,Summer,2006.0,7.0,1,0,0
W1483,42.50902782,-71.31411783,30.2,10.0,1,2,Summer,2006.0,7.0,1,0,0
W1482,42.47116456,-71.34989446,28.1,6.7,1,2,Summer,2006.0,7.0,1,0,0
W1468,42.27406018,-71.63224204,17.2,8.7,1,2,Summer,2006.0,8.0,1,0,0
W1469,42.28350805,-71.63858701,21.0,7.2,1,2,Summer,2006.0,8.0,1,0,0
W0695,42.30485304,-71.62845076,19.4,6.2,1,2,Summer,2006.0,8.0,1,0,0
W1470,42.32036993,-71.63553499,19.6,6.4,1,2,Summer,2006.0,8.0,1,0,0
W1471,42.32949677,-71.63006336,19.5,8.1,1,2,Summer,2006.0,8.0,1,0,0
W1472,42.34151216,-71.61641,20.4,9.1,1,2,Summer,2006.0,8.0,1,0,0
W1473,42.3465007,-71.61460331,20.6,8.6,1,2,Summer,2006.0,8.0,1,0,0
W1474,42.38030934,-71.58613633,21.4,8.2,1,2,Summer,2006.0,8.0,1,0,0
W1475,42.39979789,-71.54598569,21.0,7.3,1,2,Summer,2006.0,8.0,1,0,0
W1476,42.40462155,-71.52654108,21.2,8.2,1,2,Summer,2006.0,8.0,1,0,0
W1477,42.41163442,-71.50844219,21.6,6.3,1,2,Summer,2006.0,8.0,1,0,0
W1478,42.4231785,-71.47472183,23.0,7.8,1,2,Summer,2006.0,8.0,1,0,0
W1479,42.44086923,-71.42935628,23.9,8.9,1,2,Summer,2006.0,8.0,1,0,0
W0843,42.46568803,-71.39143422,22.9,8.8,1,2,Summer,2006.0,8.0,1,0,0
W0844,42.45974876,-71.35935869,24.0,8.2,1,2,Summer,2006.0,8.0,1,0,0
W0832,42.26764467,-71.55276363,19.7,4.2,1,3,Summer,2006.0,8.0,1,1,0
W0838,42.25849843,-71.45547229,20.8,7.4,1,2,Summer,2006.0,8.0,1,0,0
W0696,42.32543468,-71.39736431,21.9,7.4,1,2,Summer,2006.0,8.0,1,0,0
W1480,42.3386459,-71.39498427,21.5,7.4,1,2,Summer,2006.0,8.0,1,0,0
W0850,42.35926526,-71.36883338,21.7,5.6,1,2,Summer,2006.0,8.0,1,0,0
W0847,42.39635089,-71.36467086,22.3,1.2,1,3,Summer,2006.0,8.0,1,1,0
W1481,42.44111379,-71.36805603,23.4,6.4,1,2,Summer,2006.0,8.0,1,0,0
W1487,42.64172611,-71.30284563,23.2,8.5,1,2,Summer,2006.0,8.0,1,0,0
W1489,42.63380122,-71.30119731,19.1,8.5,1,2,Summer,2006.0,8.0,1,0,0
W1486,42.58482438,-71.28718593,23.7,8.3,1,2,Summer,2006.0,8.0,1,0,0
W1488,42.57826214,-71.33253012,22.2,8.3,1,2,Summer,2006.0,8.0,1,0,0
W1485,42.55747509,-71.28252509,24.3,9.0,1,2,Summer,2006.0,8.0,1,0,0
W1483,42.50902782,-71.31411783,23.8,9.1,1,2,Summer,2006.0,8.0,1,0,0
W1482,42.47116456,-71.34989446,23.1,8.5,1,2,Summer,2006.0,8.0,1,0,0
W1468,42.27406018,-71.63224204,17.7,9.2,1,1,Fall,2006.0,9.0,0,0,0
W1469,42.28350805,-71.63858701,17.6,8.4,1,1,Fall,2006.0,9.0,0,0,0
W0695,42.30485304,-71.62845076,16.1,7.4,1,1,Fall,2006.0,9.0,0,0,0
W1470,42.32036993,-71.63553499,15.9,7.3,1,1,Fall,2006.0,9.0,0,0,0
W1471,42.32949677,-71.63006336,15.7,9.0,1,1,Fall,2006.0,9.0,0,0,0
W1472,42.34151216,-71.61641,15.3,10.1,1,1,Fall,2006.0,9.0,0,0,0
W1473,42.3465007,-71.61460331,15.7,9.1,1,1,Fall,2006.0,9.0,0,0,0
W1474,42.38030934,-71.58613633,16.0,8.1,1,1,Fall,2006.0,9.0,0,0,0
W1475,42.39979789,-71.54598569,15.8,7.4,1,1,Fall,2006.0,9.0,0,0,0
W1476,42.40462155,-71.52654108,16.6,9.2,1,1,Fall,2006.0,9.0,0,0,0
W1477,42.41163442,-71.50844219,16.4,7.6,1,1,Fall,2006.0,9.0,0,0,0
W1478,42.4231785,-71.47472183,16.9,7.1,1,1,Fall,2006.0,9.0,0,0,0
W1479,42.44086923,-71.42935628,16.9,8.7,1,1,Fall,2006.0,9.0,0,0,0
W0843,42.46568803,-71.39143422,16.0,8.5,1,1,Fall,2006.0,9.0,0,0,0
W0844,42.45974876,-71.35935869,17.4,7.4,1,1,Fall,2006.0,9.0,0,0,0
W0832,42.26764467,-71.55276363,14.4,6.4,1,1,Fall,2006.0,9.0,0,0,0
W0838,42.25849843,-71.45547229,15.4,8.8,1,1,Fall,2006.0,9.0,0,0,0
W0696,42.32543468,-71.39736431,16.6,8.8,1,1,Fall,2006.0,9.0,0,0,0
W1480,42.3386459,-71.39498427,16.1,6.7,1,1,Fall,2006.0,9.0,0,0,0
W0849,42.35708626,-71.40313662,13.7,6.7,1,1,Fall,2006.0,9.0,0,0,0
W0850,42.35926526,-71.36883338,16.2,8.6,1,1,Fall,2006.0,9.0,0,0,0
W1481,42.44111379,-71.36805603,17.8,8.1,1,1,Fall,2006.0,9.0,0,0,0
W1487,42.64172611,-71.30284563,18.2,9.6,1,1,Fall,2006.0,9.0,0,0,0
W1489,42.63380122,-71.30119731,15.1,8.8,1,1,Fall,2006.0,9.0,0,0,0
W1486,42.58482438,-71.28718593,17.9,9.7,1,1,Fall,2006.0,9.0,0,0,0
W1488,42.57826214,-71.33253012,16.6,8.2,1,1,Fall,2006.0,9.0,0,0,0
W1485,42.55747509,-71.28252509,17.8,9.5,1,1,Fall,2006.0,9.0,0,0,0
W1483,42.50902782,-71.31411783,18.0,8.6,1,1,Fall,2006.0,9.0,0,0,0
W1482,42.47116456,-71.34989446,16.7,7.9,1,1,Fall,2006.0,9.0,0,0,0
W0898,42.10912662,-70.90927444,22.1,7.8,1,2,Summer,2006.0,6.0,1,0,0
W0897,42.1055521,-70.89536679,21.0,7.1,1,2,Summer,2006.0,6.0,1,0,0
W0895,42.11232662,-70.87925085,18.0,7.3,1,2,Summer,2006.0,6.0,1,0,0
W1528,42.09611122,-70.84860507,22.4,7.7,1,2,Summer,2006.0,6.0,1,0,0
W0910,42.10540565,-70.82006123,17.2,8.5,1,2,Summer,2006.0,6.0,1,0,0
W0917,42.10734882,-70.80841733,23.8,4.6,1,3,Summer,2006.0,6.0,1,1,0
W1509,42.11721557,-70.80924461,22.2,7.5,1,2,Summer,2006.0,6.0,1,0,0
W1511,42.17667032,-70.74803083,25.8,7.3,1,2,Summer,2006.0,6.0,1,0,0
W1510,42.1918378,-70.77968605,19.4,6.2,1,2,Summer,2006.0,6.0,1,0,0
W0338,41.91104346,-70.64385015,15.3,10.6,1,2,Summer,2006.0,6.0,1,0,0
W0339,41.91774475,-70.6264616,22.7,9.2,1,2,Summer,2006.0,6.0,1,0,0
W0333,41.92602695,-70.61353249,22.5,8.0,1,2,Summer,2006.0,6.0,1,0,0
W1512,41.95436218,-70.66398316,22.9,9.1,1,2,Summer,2006.0,6.0,1,0,0
W1524,41.99075214,-70.73411426,22.1,8.7,1,2,Summer,2006.0,6.0,1,0,0
W1539,42.09449426,-70.71789649,23.1,8.0,1,2,Summer,2006.0,6.0,1,0,0
W0921,42.07998887,-70.74566501,25.0,5.6,1,2,Summer,2006.0,6.0,1,0,0
W1510,42.1918378,-70.77968605,18.3,6.6,1,2,Summer,2006.0,7.0,1,0,0
W1511,42.17667032,-70.74803083,23.2,7.5,1,2,Summer,2006.0,7.0,1,0,0
W1539,42.09449426,-70.71789649,22.2,7.5,1,2,Summer,2006.0,7.0,1,0,0
W0921,42.07998887,-70.74566501,22.9,2.9,1,3,Summer,2006.0,7.0,1,1,0
W0917,42.10734882,-70.80841733,22.6,6.1,1,2,Summer,2006.0,7.0,1,0,0
W0898,42.10912662,-70.90927444,21.4,7.6,1,2,Summer,2006.0,7.0,1,0,0
W0895,42.11232662,-70.87925085,18.8,5.9,1,2,Summer,2006.0,7.0,1,0,0
W1528,42.09611122,-70.84860507,21.7,7.2,1,2,Summer,2006.0,7.0,1,0,0
W0910,42.10540565,-70.82006123,18.1,7.1,1,2,Summer,2006.0,7.0,1,0,0
W1509,42.11721557,-70.80924461,21.0,7.0,1,2,Summer,2006.0,7.0,1,0,0
W0338,41.91104346,-70.64385015,14.3,10.0,1,2,Summer,2006.0,7.0,1,0,0
W0339,41.91774475,-70.6264616,21.4,9.2,1,2,Summer,2006.0,7.0,1,0,0
W0333,41.92602695,-70.61353249,21.2,7.6,1,2,Summer,2006.0,7.0,1,0,0
W1512,41.95436218,-70.66398316,22.8,8.8,1,2,Summer,2006.0,7.0,1,0,0
W1524,41.99075214,-70.73411426,21.8,8.1,1,2,Summer,2006.0,7.0,1,0,0
W1511,42.17667032,-70.74803083,25.6,8.7,1,2,Summer,2006.0,8.0,1,0,0
W1510,42.1918378,-70.77968605,22.2,4.3,1,3,Summer,2006.0,8.0,1,1,0
W1539,42.09449426,-70.71789649,25.9,7.2,1,2,Summer,2006.0,8.0,1,0,0
W0337,42.08647762,-70.65128516,25.6,7.6,1,2,Summer,2006.0,8.0,1,0,0
W0921,42.07998887,-70.74566501,27.6,3.1,1,4,Summer,2006.0,8.0,1,1,1
W0917,42.10734882,-70.80841733,28.6,5.2,1,2,Summer,2006.0,8.0,1,0,0
W0898,42.10912662,-70.90927444,26.5,6.2,1,2,Summer,2006.0,8.0,1,0,0
W0895,42.11232662,-70.87925085,23.2,4.4,1,3,Summer,2006.0,8.0,1,1,0
W1528,42.09611122,-70.84860507,27.3,6.4,1,2,Summer,2006.0,8.0,1,0,0
W0910,42.10540565,-70.82006123,21.5,6.7,1,2,Summer,2006.0,8.0,1,0,0
W1509,42.11721557,-70.80924461,25.3,6.0,1,2,Summer,2006.0,8.0,1,0,0
W0338,41.91104346,-70.64385015,18.3,10.0,1,2,Summer,2006.0,8.0,1,0,0
W0339,41.91774475,-70.6264616,26.1,8.1,1,2,Summer,2006.0,8.0,1,0,0
W0333,41.92602695,-70.61353249,26.2,7.8,1,2,Summer,2006.0,8.0,1,0,0
W1512,41.95436218,-70.66398316,27.0,8.2,1,2,Summer,2006.0,8.0,1,0,0
W1524,41.99075214,-70.73411426,25.7,8.0,1,2,Summer,2006.0,8.0,1,0,0
W1510,42.1918378,-70.77968605,16.5,7.2,1,1,Fall,2006.0,9.0,0,0,0
W1511,42.17667032,-70.74803083,18.5,5.8,1,1,Fall,2006.0,9.0,0,0,0
W1539,42.09449426,-70.71789649,18.4,8.5,1,1,Fall,2006.0,9.0,0,0,0
W0921,42.07998887,-70.74566501,19.0,4.9,1,2,Fall,2006.0,9.0,0,1,0
W0917,42.10734882,-70.80841733,19.2,6.3,1,1,Fall,2006.0,9.0,0,0,0
W0898,42.10912662,-70.90927444,19.3,8.0,1,1,Fall,2006.0,9.0,0,0,0
W0897,42.1055521,-70.89536679,20.6,7.3,1,1,Fall,2006.0,9.0,0,0,0
W0895,42.11232662,-70.87925085,16.8,6.8,1,1,Fall,2006.0,9.0,0,0,0
W1528,42.09611122,-70.84860507,19.0,7.5,1,1,Fall,2006.0,9.0,0,0,0
W0910,42.10540565,-70.82006123,16.3,8.2,1,1,Fall,2006.0,9.0,0,0,0
W1509,42.11721557,-70.80924461,17.8,8.0,1,1,Fall,2006.0,9.0,0,0,0
W0338,41.91104346,-70.64385015,15.6,8.8,1,1,Fall,2006.0,9.0,0,0,0
W0339,41.91774475,-70.6264616,18.2,9.8,1,1,Fall,2006.0,9.0,0,0,0
W0333,41.92602695,-70.61353249,18.3,8.7,1,1,Fall,2006.0,9.0,0,0,0
W1512,41.95436218,-70.66398316,19.2,9.6,1,1,Fall,2006.0,9.0,0,0,0
W1524,41.99075214,-70.73411426,17.9,9.5,1,1,Fall,2006.0,9.0,0,0,0
W1510,42.1918378,-70.77968605,12.0,4.9,1,2,Fall,2006.0,10.0,0,1,0
W1511,42.17667032,-70.74803083,14.9,10.7,1,1,Fall,2006.0,10.0,0,0,0
W1539,42.09449426,-70.71789649,14.2,9.1,1,1,Fall,2006.0,10.0,0,0,0
W0337,42.08647762,-70.65128516,14.2,7.8,1,1,Fall,2006.0,10.0,0,0,0
W0921,42.07998887,-70.74566501,13.0,2.5,1,2,Fall,2006.0,10.0,0,1,0
W0917,42.10734882,-70.80841733,13.6,6.6,1,1,Fall,2006.0,10.0,0,0,0
W0898,42.10912662,-70.90927444,13.9,8.6,1,1,Fall,2006.0,10.0,0,0,0
W0897,42.1055521,-70.89536679,16.6,6.8,1,1,Fall,2006.0,10.0,0,0,0
W0895,42.11232662,-70.87925085,12.3,6.8,1,1,Fall,2006.0,10.0,0,0,0
W1528,42.09611122,-70.84860507,14.1,8.1,1,1,Fall,2006.0,10.0,0,0,0
W0910,42.10540565,-70.82006123,11.7,8.8,1,1,Fall,2006.0,10.0,0,0,0
W1509,42.11721557,-70.80924461,13.0,8.5,1,1,Fall,2006.0,10.0,0,0,0
W0338,41.91104346,-70.64385015,12.3,9.0,1,1,Fall,2006.0,10.0,0,0,0
W0339,41.91774475,-70.6264616,13.9,10.6,1,1,Fall,2006.0,10.0,0,0,0
W0333,41.92602695,-70.61353249,14.0,9.7,1,1,Fall,2006.0,10.0,0,0,0
W1512,41.95436218,-70.66398316,14.8,10.5,1,1,Fall,2006.0,10.0,0,0,0
W1524,41.99075214,-70.73411426,13.6,10.5,1,1,Fall,2006.0,10.0,0,0,0
W0348,42.25214199,-73.12277522,23.9,7.2,1,2,Summer,2006.0,7.0,1,0,0
W0348,42.25214199,-73.12277522,23.8,7.1,1,2,Summer,2006.0,7.0,1,0,0
W0348,42.25214199,-73.12277522,23.9,7.2,1,2,Summer,2006.0,7.0,1,0,0
W0348,42.25214199,-73.12277522,22.4,6.4,1,2,Summer,2006.0,7.0,1,0,0
W0348,42.25214199,-73.12277522,20.1,5.7,1,2,Summer,2006.0,7.0,1,0,0
W0348,42.25214199,-73.12277522,17.6,4.0,1,3,Summer,2006.0,7.0,1,1,0
W0348,42.25214199,-73.12277522,16.2,2.2,1,3,Summer,2006.0,7.0,1,1,0
W0348,42.25214199,-73.12277522,15.5,1.2,1,3,Summer,2006.0,7.0,1,1,0
W0348,42.25214199,-73.12277522,14.7,0.6,1,3,Summer,2006.0,7.0,1,1,0
W0348,42.25214199,-73.12277522,14.3,0.2,1,3,Summer,2006.0,7.0,1,1,0
W0347,42.18359566,-73.04390073,24.3,7.5,1,2,Summer,2006.0,7.0,1,0,0
