SITE_ID,LATITUDE,LONGITUDE,watershed,year_start,year_end,total_samples,avg_TEMP,avg_DO,avg_risk_score,avg_TEMP_plus2,avg_DO_plus2,DO_critical_baseline,DO_critical_scenario,new_critical_events,DO_critical_percent,percent_increase_critical
W1498,42.03148922,-70.96656207,Taunton,2006.0,2019.0,9,18.88888888888889,7.155555555555556,1.6666666666666667,20.88888888888889,6.655555555555556,1,2,1,11.11111111111111,100.0
W1499,42.02160209,-70.9505329,Taunton,2006.0,2019.0,9,19.133333333333336,7.155555555555556,1.6666666666666667,21.133333333333336,6.655555555555555,1,1,0,11.11111111111111,0.0
W1500,42.03108873,-70.97065835,Taunton,2006.0,2006.0,5,18.52,5.5,1.8,20.52,5.0,3,3,0,60.0,0.0
W1501,41.99937253,-70.93768479,Taunton,2006.0,2019.0,9,18.711111111111112,6.533333333333333,1.7777777777777777,20.711111111111112,6.033333333333333,2,2,0,22.22222222222222,0.0
W1502,41.99258858,-70.9397646,Taunton,2006.0,2006.0,5,18.32,6.74,1.4,20.32,6.24,0,2,2,0.0,0.0
W1503,41.93629311,-70.98734776,Taunton,2006.0,2019.0,9,19.866666666666667,6.144444444444444,1.7777777777777777,21.866666666666667,5.644444444444444,2,3,1,22.22222222222222,50.0
W1504,41.88611169,-71.02994049,Taunton,2006.0,2019.0,9,20.01111111111111,6.788888888888889,1.6666666666666667,22.01111111111111,6.288888888888889,1,2,1,11.11111111111111,100.0
W1505,42.06332498,-71.1950417,Taunton,2006.0,2006.0,5,15.219999999999999,8.36,1.4,17.22,7.859999999999999,0,0,0,0.0,
W1506,42.0629044,-71.21586808,Taunton,2006.0,2006.0,5,16.02,7.56,1.4,18.02,7.06,0,0,0,0.0,
W1507,42.01241069,-71.22159533,Taunton,2006.0,2006.0,5,19.0,7.88,1.4,21.0,7.38,0,0,0,0.0,
W1508,41.88590512,-71.13411655,Taunton,2006.0,2019.0,9,20.344444444444445,7.7333333333333325,1.5555555555555556,22.344444444444445,7.2333333333333325,0,0,0,0.0,
W1509,42.11721557,-70.80924461,South Coastal,2006.0,2006.0,5,19.86,7.4,1.6,21.86,6.9,0,0,0,0.0,
W1510,42.1918378,-70.77968605,South Coastal,2006.0,2006.0,5,17.68,5.84,2.0,19.68,5.34,2,2,0,40.0,0.0
W1511,42.17667032,-70.74803083,South Coastal,2006.0,2006.0,5,21.6,8.0,1.6,23.6,7.5,0,0,0,0.0,
W1512,41.95436218,-70.66398316,South Coastal,2006.0,2006.0,5,21.34,9.24,1.6,23.34,8.74,0,0,0,0.0,
W1524,41.99075214,-70.73411426,South Coastal,2006.0,2006.0,5,20.22,8.959999999999999,1.6,22.22,8.459999999999999,0,0,0,0.0,
W1528,42.09611122,-70.84860507,South Coastal,2006.0,2006.0,5,20.9,7.38,1.6,22.9,6.88,0,0,0,0.0,
W1539,42.09449426,-70.71789649,South Coastal,2006.0,2006.0,5,20.759999999999998,8.059999999999999,1.6,22.759999999999998,7.56,0,0,0,0.0,
W1540,42.57421165,-70.92938807,North Coastal,2007.0,2007.0,9,15.02222222222222,9.066666666666666,1.6666666666666667,17.022222222222222,8.566666666666666,0,0,0,0.0,
W1541,42.56745044,-70.94474512,North Coastal,2007.0,2007.0,9,15.633333333333333,7.177777777777777,1.6666666666666667,17.633333333333333,6.677777777777778,0,0,0,0.0,
W1542,42.56289945,-70.81029863,North Coastal,2007.0,2007.0,9,14.61111111111111,8.933333333333334,1.6666666666666667,16.61111111111111,8.433333333333334,0,0,0,0.0,
W1543,42.56181929,-70.84839351,North Coastal,2007.0,2007.0,6,14.183333333333332,6.383333333333333,1.8333333333333333,16.183333333333334,5.883333333333333,2,2,0,33.33333333333333,0.0
W1544,42.85004383,-70.86465857,North Coastal,2007.0,2007.0,9,16.88888888888889,7.388888888888889,1.7777777777777777,18.88888888888889,6.888888888888889,1,1,0,11.11111111111111,0.0
W1545,42.49547353,-71.02759475,North Coastal,2007.0,2007.0,8,16.2875,7.875,1.625,18.2875,7.375,0,0,0,0.0,
W1546,42.62587325,-70.79312269,North Coastal,2007.0,2007.0,9,17.12222222222222,7.588888888888889,1.6666666666666667,19.12222222222222,7.088888888888889,0,0,0,0.0,
W1547,42.71698762,-73.22601093,Hoosic,2007.0,2007.0,9,14.600000000000001,9.377777777777778,1.4444444444444444,16.6,8.877777777777778,0,0,0,0.0,
W1548,42.62352837,-73.10381504,Hoosic,2007.0,2007.0,9,14.344444444444443,9.666666666666666,1.4444444444444444,16.344444444444445,9.166666666666666,0,0,0,0.0,
W1549,42.5618409,-73.15602051,Hoosic,2007.0,2007.0,9,18.844444444444445,8.31111111111111,1.4444444444444444,20.844444444444445,7.811111111111111,0,0,0,0.0,
W1550,42.63964638,-73.10788165,Hoosic,2007.0,2007.0,1,6.3,12.0,1.0,8.3,11.5,0,0,0,0.0,
W1551,42.70300585,-73.16777029,Hoosic,2007.0,2007.0,9,18.51111111111111,10.722222222222221,1.4444444444444444,20.51111111111111,10.222222222222221,0,0,0,0.0,
W1552,42.7358265,-73.20646698,Hoosic,2007.0,2007.0,9,14.2,9.977777777777778,1.4444444444444444,16.200000000000003,9.477777777777778,0,0,0,0.0,
W1553,42.62860937,-73.22483259,Hoosic,2007.0,2007.0,8,14.9125,9.4875,1.5,16.9125,8.9875,0,0,0,0.0,
W1555,42.67792696,-73.21148309,Hoosic,2007.0,2007.0,1,9.2,12.1,1.0,11.2,11.6,0,0,0,0.0,
W1556,42.67786326,-73.21036889,Hoosic,2007.0,2007.0,2,10.8,11.25,1.0,12.8,10.75,0,0,0,0.0,
W1557,42.54233667,-73.31705757,Kinderhook,2007.0,2007.0,9,13.88888888888889,9.8,1.4444444444444444,15.88888888888889,9.3,0,0,0,0.0,
W1559,42.11302905,-73.35223003,Housatonic,2007.0,2007.0,8,19.1875,6.825,1.75,21.1875,6.325,0,0,0,0.0,
W1560,42.30142427,-73.38113211,Housatonic,2007.0,2007.0,8,19.5375,8.0125,1.75,21.5375,7.5125,0,0,0,0.0,
W1561,42.30190509,-73.33437114,Housatonic,2007.0,2007.0,8,18.075,8.0,1.75,20.075,7.5,0,0,0,0.0,
W1562,42.50972044,-73.23499529,Housatonic,2007.0,2007.0,6,14.933333333333332,7.816666666666666,1.6666666666666667,16.933333333333334,7.316666666666666,0,0,0,0.0,
W1563,42.42448531,-73.22544541,Housatonic,2007.0,2007.0,5,13.780000000000001,10.319999999999999,1.4,15.780000000000001,9.819999999999999,0,0,0,0.0,
W1564,42.32836092,-73.24079273,Housatonic,2007.0,2007.0,5,13.819999999999999,9.540000000000001,1.4,15.819999999999999,9.040000000000001,0,0,0,0.0,
W1566,42.05873805,-73.34872974,Housatonic,2007.0,2007.0,8,20.825,7.6125,1.75,22.825,7.1125,0,0,0,0.0,
W1567,42.27325997,-73.26943338,Housatonic,2007.0,2007.0,13,14.646153846153847,9.746153846153847,1.6923076923076923,16.646153846153847,9.246153846153847,0,0,0,0.0,
W1568,42.48426175,-73.14844847,Housatonic,2007.0,2007.0,5,14.040000000000001,10.459999999999999,1.6,16.04,9.959999999999999,0,0,0,0.0,
W1569,42.17339594,-73.23476863,Housatonic,2007.0,2007.0,8,19.4875,8.9375,1.75,21.4875,8.4375,0,0,0,0.0,
W1570,42.46948757,-73.25654237,Housatonic,2007.0,2007.0,8,20.5125,8.325,1.75,22.5125,7.824999999999999,0,0,0,0.0,
W1572,42.47369635,-73.14121003,Housatonic,2007.0,2007.0,5,15.74,10.440000000000001,1.6,17.740000000000002,9.940000000000001,0,0,0,0.0,
W1573,42.43958522,-73.2666178,Housatonic,2007.0,2007.0,8,18.0875,8.262500000000001,1.75,20.0875,7.7625,0,0,0,0.0,
W1575,42.44203653,-73.26046405,Housatonic,2007.0,2007.0,8,20.4125,8.2625,1.75,22.4125,7.7625,0,0,0,0.0,
W1577,41.95326227,-71.30781311,Ten Mile,2007.0,2007.0,1,7.4,11.6,1.0,9.4,11.1,0,0,0,0.0,
W1579,42.45655696,-72.63699267,Connecticut,2014.0,2014.0,3,18.2,8.333333333333334,1.3333333333333333,20.2,7.833333333333333,0,0,0,0.0,
W1580,41.98856171,-71.3474734,Ten Mile,2007.0,2007.0,7,14.328571428571427,5.614285714285714,2.0,16.32857142857143,5.114285714285714,3,3,0,42.857142857142854,0.0
W1581,41.97762993,-71.33453815,Ten Mile,2007.0,2007.0,3,13.033333333333333,10.566666666666666,1.3333333333333333,15.033333333333333,10.066666666666666,0,0,0,0.0,
W1582,42.30510355,-71.3252761,Charles,2007.0,2007.0,9,19.944444444444443,8.022222222222222,1.5555555555555556,21.944444444444443,7.522222222222222,0,0,0,0.0,
W1583,42.15140376,-71.42713966,Charles,2007.0,2007.0,8,19.2125,7.675,1.625,21.2125,7.175,0,0,0,0.0,
W1584,42.13445842,-71.44602039,Charles,2007.0,2007.0,9,17.700000000000003,7.0,1.7777777777777777,19.700000000000003,6.5,1,2,1,11.11111111111111,100.0
W1585,42.13103033,-71.5155242,Charles,2007.0,2007.0,9,15.88888888888889,8.2,1.6666666666666667,17.88888888888889,7.699999999999999,0,0,0,0.0,
W1586,42.19598069,-71.33022096,Charles,2007.0,2007.0,10,18.11,7.6,1.6,20.11,7.1,0,0,0,0.0,
W1587,42.25505525,-71.33009248,Charles,2007.0,2007.0,9,20.044444444444444,6.611111111111111,1.6666666666666667,22.044444444444444,6.111111111111111,1,3,2,11.11111111111111,200.0
W1588,42.09047755,-71.43283604,Charles,2007.0,2007.0,9,18.11111111111111,8.644444444444444,1.6666666666666667,20.11111111111111,8.144444444444444,0,0,0,0.0,
W1589,42.22237155,-71.40927393,Charles,2007.0,2007.0,9,15.866666666666665,4.433333333333334,2.2222222222222223,17.866666666666664,3.933333333333333,6,7,1,66.66666666666666,16.666666666666664
W1590,42.34154459,-71.26662505,Charles,2007.0,2020.0,9,17.38888888888889,9.266666666666667,1.7777777777777777,19.38888888888889,8.766666666666667,0,0,0,0.0,
W1591,42.5579253,-73.29638783,Kinderhook,2007.0,2007.0,9,15.688888888888888,9.333333333333334,1.4444444444444444,17.688888888888886,8.833333333333334,0,0,0,0.0,
W1592,42.17383927,-71.50839357,Charles,2007.0,2007.0,4,14.025,7.05,1.5,16.025,6.55,0,0,0,0.0,
W1593,42.73466428,-73.21844343,Hoosic,2007.0,2007.0,9,17.11111111111111,10.266666666666667,1.4444444444444444,19.11111111111111,9.766666666666667,0,0,0,0.0,
W1595,41.95661339,-71.30844976,Ten Mile,2007.0,2007.0,8,18.4625,7.9625,1.625,20.4625,7.4625,0,0,0,0.0,
W1596,42.02194765,-71.56822441,Blackstone,2006.0,2008.0,9,19.211111111111112,7.199999999999999,1.8888888888888888,21.211111111111112,6.699999999999999,1,1,0,11.11111111111111,0.0
W1598,42.64003572,-73.10863477,Hoosic,2007.0,2007.0,9,19.72222222222222,10.466666666666667,1.5555555555555556,21.72222222222222,9.966666666666667,0,0,0,0.0,
W1717,42.34007232,-72.15953425,Chicopee,2014.0,2014.0,3,18.933333333333334,8.299999999999999,1.6666666666666667,20.933333333333334,7.8,0,0,0,0.0,
W1723,42.50956168,-73.23496633,Housatonic,2007.0,2007.0,2,17.2,6.6,2.0,19.2,6.1,0,0,0,0.0,
W1726,42.43642895,-73.24767116,Housatonic,2007.0,2007.0,2,21.2,7.3,2.0,23.2,6.8,0,0,0,0.0,
W1729,42.67662579,-73.21005425,Hoosic,2007.0,2007.0,7,16.6,9.242857142857144,1.5714285714285714,18.599999999999998,8.742857142857144,0,0,0,0.0,
W1731,42.66552038,-73.10395974,Hoosic,2007.0,2007.0,8,18.525,9.6625,1.5,20.525,9.1625,0,0,0,0.0,
W1734,42.59663655,-73.14780275,Hoosic,2007.0,2007.0,2,17.0,8.7,2.0,19.0,8.2,0,0,0,0.0,
W1738,42.6635028,-73.10459204,Hoosic,2007.0,2007.0,1,21.4,9.1,2.0,23.4,8.6,0,0,0,0.0,
W1739,42.66222642,-73.10417147,Hoosic,2007.0,2007.0,1,21.7,9.0,2.0,23.7,8.5,0,0,0,0.0,
W1740,42.66037434,-73.10464289,Hoosic,2007.0,2007.0,1,21.8,9.0,2.0,23.8,8.5,0,0,0,0.0,
W1741,42.63496026,-73.11025329,Hoosic,2007.0,2007.0,1,21.2,9.5,2.0,23.2,9.0,0,0,0,0.0,
W1742,42.63422896,-73.11122105,Hoosic,2007.0,2007.0,1,20.1,10.0,2.0,22.1,9.5,0,0,0,0.0,
W1743,42.63195602,-73.11277761,Hoosic,2007.0,2007.0,1,20.4,9.7,2.0,22.4,9.2,0,0,0,0.0,
W1744,42.62899767,-73.11505043,Hoosic,2007.0,2007.0,1,18.9,10.1,2.0,20.9,9.6,0,0,0,0.0,
W1745,42.62172166,-73.11552029,Hoosic,2007.0,2007.0,1,18.2,10.3,2.0,20.2,9.8,0,0,0,0.0,
W1746,42.62109755,-73.11900412,Hoosic,2007.0,2007.0,2,16.15,10.15,1.5,18.15,9.65,0,0,0,0.0,
W1747,42.09569036,-73.18158829,Farmington,2006.0,2006.0,9,20.788888888888888,6.666666666666667,1.1111111111111112,22.788888888888888,6.188888888888889,1,1,0,11.11111111111111,0.0
W1748,42.18134726,-73.11783511,Farmington,2006.0,2006.0,9,17.466666666666665,4.144444444444444,2.111111111111111,19.466666666666665,3.7333333333333334,5,5,0,55.55555555555556,0.0
W1749,42.17533934,-72.69712736,Westfield,2006.0,2006.0,9,22.033333333333335,6.2444444444444445,2.0,24.033333333333335,5.7444444444444445,3,5,2,33.33333333333333,66.66666666666666
W1750,42.18062732,-72.69799702,Westfield,2006.0,2006.0,13,22.53846153846154,6.592307692307693,1.8461538461538463,24.53846153846154,6.092307692307693,3,3,0,23.076923076923077,0.0
W1751,42.18432523,-72.69383159,Westfield,2006.0,2016.0,36,22.9,7.444444444444445,1.8611111111111112,24.9,6.955555555555556,7,8,1,19.444444444444446,14.285714285714285
W1752,42.1709534,-72.70321114,Westfield,2006.0,2006.0,13,20.46153846153846,3.8923076923076922,2.230769230769231,22.46153846153846,3.430769230769231,7,8,1,53.84615384615385,14.285714285714285
W1753,42.30377694,-71.7626168,Blackstone,2008.0,2008.0,7,16.614285714285714,9.042857142857143,1.8571428571428572,18.614285714285717,8.542857142857143,0,0,0,0.0,
W1754,42.21273236,-72.22875627,Chicopee,2014.0,2014.0,3,21.400000000000002,8.799999999999999,1.6666666666666667,23.400000000000002,8.299999999999999,0,0,0,0.0,
W1755,42.0448378,-71.62194682,Blackstone,2008.0,2008.0,7,18.7,8.6,1.8571428571428572,20.7,8.1,0,0,0,0.0,
W1756,42.02727016,-71.48547213,Blackstone,2008.0,2008.0,7,16.642857142857142,8.428571428571429,1.8571428571428572,18.642857142857142,7.928571428571429,0,0,0,0.0,
W1757,42.46999426,-72.32259937,Chicopee,2014.0,2014.0,3,16.099999999999998,9.700000000000001,1.3333333333333333,18.099999999999998,9.200000000000001,0,0,0,0.0,
W1758,42.28029336,-71.74620407,Blackstone,2008.0,2008.0,7,20.914285714285715,7.485714285714286,1.8571428571428572,22.914285714285715,6.985714285714286,0,0,0,0.0,
W1759,42.18115577,-71.64793794,Blackstone,2008.0,2008.0,4,15.7,8.475,1.5,17.7,7.975,0,0,0,0.0,
W1760,42.09326799,-71.5191956,Blackstone,2008.0,2008.0,7,15.642857142857142,8.142857142857142,1.8571428571428572,17.642857142857142,7.642857142857143,0,0,0,0.0,
W1761,42.32499793,-71.74088627,Blackstone,2008.0,2008.0,7,16.62857142857143,8.914285714285715,1.8571428571428572,18.62857142857143,8.414285714285715,0,0,0,0.0,
W1762,42.0193983,-71.5344052,Blackstone,2008.0,2008.0,7,17.87142857142857,8.628571428571428,1.8571428571428572,19.87142857142857,8.128571428571428,0,0,0,0.0,
W1763,42.19289465,-71.75182267,Blackstone,2008.0,2008.0,8,19.9375,7.325,1.75,21.9375,6.825,0,0,0,0.0,
W1764,42.13913312,-71.63971462,Blackstone,2008.0,2008.0,9,20.38888888888889,7.2555555555555555,1.7777777777777777,22.38888888888889,6.7555555555555555,0,1,1,0.0,0.0
W1765,42.05495698,-71.61629976,Blackstone,2008.0,2008.0,5,18.919999999999998,7.92,1.6,20.919999999999998,7.42,0,0,0,0.0,
W1766,42.01686344,-71.54548172,Blackstone,2008.0,2008.0,8,20.775,7.45,1.75,22.775,6.95,0,0,0,0.0,
W1767,42.18277682,-71.76604587,Blackstone,2008.0,2020.0,9,17.966666666666665,8.822222222222223,1.6666666666666667,19.966666666666665,8.322222222222223,0,0,0,0.0,
W1768,42.07884462,-71.65065318,Blackstone,2008.0,2008.0,8,15.925,4.625,2.5,17.925,4.125,6,6,0,75.0,0.0
W1769,42.18498134,-71.71206258,Blackstone,2008.0,2008.0,7,16.87142857142857,7.942857142857143,1.8571428571428572,18.87142857142857,7.442857142857143,0,0,0,0.0,
W1770,41.99661131,-71.55765871,Blackstone,2008.0,2008.0,8,22.4,8.225,1.75,24.4,7.725,0,0,0,0.0,
W1771,42.01238549,-71.51035869,Blackstone,2008.0,2008.0,8,21.4875,8.325,1.75,23.4875,7.825,0,0,0,0.0,
W1772,42.01550267,-71.49304478,Blackstone,2008.0,2008.0,7,17.414285714285715,5.885714285714286,1.7142857142857142,19.414285714285715,5.385714285714286,0,3,3,0.0,0.0
W1776,42.20670671,-71.85281517,Blackstone,2019.0,2020.0,2,15.25,9.05,1.0,17.25,8.55,0,0,0,0.0,
W1778,42.62272904,-72.54970791,Connecticut,2014.0,2014.0,3,14.033333333333333,10.366666666666667,1.6666666666666667,16.033333333333335,9.866666666666667,0,0,0,0.0,
W1780,42.57574839,-71.83355874,Nashua,2008.0,2008.0,6,10.15,11.25,1.0,12.149999999999999,10.75,0,0,0,0.0,
W1782,42.62058327,-72.54988746,Connecticut,2008.0,2019.0,8,15.4375,10.15,1.75,17.4375,9.65,0,0,0,0.0,
W1783,42.37833321,-72.48171021,Connecticut,2008.0,2008.0,5,15.8,9.68,1.6,17.8,9.18,0,0,0,0.0,
W1784,42.33649913,-72.61557336,Connecticut,2008.0,2008.0,6,20.849999999999998,8.65,1.5,22.849999999999998,8.15,0,0,0,0.0,
W1785,42.64201567,-72.49771159,Connecticut,2008.0,2008.0,5,16.36,9.1,1.8,18.360000000000003,8.6,0,0,0,0.0,
W1786,42.0941279,-72.56911519,Connecticut,2008.0,2019.0,11,22.863636363636363,7.354545454545455,1.7272727272727273,24.863636363636363,6.854545454545455,0,0,0,0.0,
W1787,42.21445745,-72.72427576,Connecticut,2008.0,2008.0,5,15.580000000000002,9.459999999999999,1.6,17.580000000000002,8.959999999999999,0,0,0,0.0,
W1788,42.46068291,-72.64354654,Connecticut,2008.0,2008.0,4,15.625,9.9,1.75,17.625,9.4,0,0,0,0.0,
W1789,42.04831597,-72.45399124,Connecticut,2008.0,2008.0,4,16.025,9.85,1.5,18.025,9.35,0,0,0,0.0,
W1790,42.25114445,-72.55943838,Connecticut,2008.0,2008.0,4,17.675,6.55,1.5,19.675,6.05,0,1,1,0.0,0.0
W1791,42.27107608,-72.44986375,Connecticut,2008.0,2008.0,7,17.428571428571427,7.528571428571429,1.4285714285714286,19.428571428571427,7.028571428571429,0,0,0,0.0,
W1792,42.24704007,-72.58037808,Connecticut,2008.0,2019.0,10,20.98,8.55,1.8,22.98,8.05,0,0,0,0.0,
W1793,42.24110163,-72.70536039,Connecticut,2008.0,2008.0,5,18.64,9.02,1.6,20.64,8.52,0,0,0,0.0,
W1794,42.03629979,-72.58362237,Connecticut,2008.0,2019.0,12,20.383333333333333,8.15,1.6666666666666667,22.383333333333336,7.6499999999999995,0,0,0,0.0,
W1795,42.46908025,-72.64150009,Connecticut,2008.0,2008.0,4,19.05,7.975,1.75,21.05,7.475,0,0,0,0.0,
W1796,42.31899322,-72.66514075,Connecticut,2008.0,2019.0,10,19.259999999999998,9.57,1.8,21.259999999999998,9.07,0,0,0,0.0,
W1797,42.26682544,-72.69715369,Connecticut,2008.0,2008.0,5,16.759999999999998,9.28,1.6,18.759999999999998,8.78,0,0,0,0.0,
W1798,42.19117381,-72.59881607,Connecticut,2008.0,2008.0,4,16.025,10.125,1.5,18.025,9.625,0,0,0,0.0,
W1799,42.6853667,-72.47374624,Connecticut,2008.0,2008.0,6,20.3,8.816666666666666,1.8333333333333333,22.3,8.316666666666666,0,0,0,0.0,
W1800,42.34204868,-72.49358561,Connecticut,2008.0,2008.0,5,19.04,5.84,2.0,21.04,5.34,2,3,1,40.0,50.0
W1801,42.43425873,-72.5456543,Connecticut,2008.0,2008.0,2,8.95,10.9,1.5,10.95,10.4,0,0,0,0.0,
W1802,42.41180813,-72.56712264,Connecticut,2008.0,2008.0,5,14.12,8.28,1.6,16.119999999999997,7.779999999999999,0,0,0,0.0,
W1803,42.61633757,-72.47760491,Connecticut,2008.0,2008.0,4,13.25,10.075,1.75,15.25,9.575,0,0,0,0.0,
W1804,42.35565015,-72.52065447,Connecticut,2008.0,2008.0,5,18.16,8.440000000000001,1.6,20.16,7.94,0,0,0,0.0,
W1805,42.34968275,-72.431373,Connecticut,2014.0,2014.0,3,15.366666666666667,9.6,1.3333333333333333,17.366666666666667,9.1,0,0,0,0.0,
W1806,42.71283339,-71.54870868,Nashua,2008.0,2008.0,8,20.5375,7.325,1.75,22.5375,6.825,0,0,0,0.0,
W1808,42.58212265,-71.90236498,Nashua,2008.0,2008.0,6,21.333333333333332,7.983333333333333,2.0,23.333333333333332,7.483333333333333,0,0,0,0.0,
W1809,42.60819171,-71.87067955,Nashua,2008.0,2008.0,6,20.21666666666667,8.383333333333333,2.0,22.21666666666667,7.883333333333334,0,0,0,0.0,
W1812,42.5442135,-71.65737327,Nashua,2008.0,2008.0,6,21.78333333333333,7.05,2.0,23.78333333333333,6.55,0,0,0,0.0,
W1813,42.56211361,-71.61061607,Nashua,2008.0,2008.0,6,22.03333333333333,5.966666666666666,2.1666666666666665,24.03333333333333,5.466666666666666,1,2,1,16.666666666666664,100.0
W1816,42.69634164,-71.61144559,Nashua,2008.0,2008.0,7,17.714285714285715,6.714285714285714,1.5714285714285714,19.714285714285715,6.214285714285714,0,0,0,0.0,
W1819,42.34126384,-71.747781,Nashua,2008.0,2008.0,6,14.816666666666668,9.333333333333334,2.0,16.816666666666666,8.833333333333334,0,0,0,0.0,
W1821,42.38548028,-71.80974437,Nashua,2008.0,2008.0,6,18.55,9.200000000000001,2.0,20.55,8.700000000000001,0,0,0,0.0,
W1823,42.61730324,-71.73427771,Nashua,2008.0,2008.0,6,17.349999999999998,8.75,2.0,19.349999999999998,8.25,0,0,0,0.0,
W1828,42.40886407,-71.98179294,Chicopee,2014.0,2014.0,3,15.300000000000002,9.433333333333332,1.6666666666666667,17.3,8.933333333333332,0,0,0,0.0,
W1830,42.5300897,-71.57792062,Nashua,2008.0,2008.0,6,22.599999999999998,4.0,3.3333333333333335,24.599999999999998,3.5,6,6,0,100.0,0.0
W1832,42.67718733,-71.75727365,Nashua,2008.0,2008.0,7,19.014285714285712,9.057142857142857,1.5714285714285714,21.014285714285712,8.557142857142857,0,0,0,0.0,
W1836,42.56316154,-71.76154939,Nashua,2020.0,2020.0,2,21.9,8.1,2.0,23.9,7.6,0,0,0,0.0,
W1847,42.39041919,-72.08027064,Chicopee,2008.0,2008.0,5,18.779999999999998,8.2,1.6,20.78,7.7,0,0,0,0.0,
W1848,42.45425813,-71.95072628,Chicopee,2008.0,2008.0,11,18.39090909090909,8.30909090909091,1.8181818181818181,20.39090909090909,7.8090909090909095,0,0,0,0.0,
W1849,42.43628983,-72.05266962,Chicopee,2008.0,2008.0,6,19.7,8.233333333333333,2.0,21.7,7.733333333333333,0,0,0,0.0,
W1850,42.40850857,-72.09668399,Chicopee,2008.0,2008.0,6,17.883333333333333,8.133333333333333,2.0,19.883333333333333,7.633333333333333,0,0,0,0.0,
W1851,42.37234805,-72.16222662,Chicopee,2008.0,2008.0,6,21.5,7.983333333333333,2.0,23.5,7.483333333333333,0,0,0,0.0,
W1853,42.1010427,-72.31335538,Chicopee,2008.0,2008.0,5,18.06,9.059999999999999,2.0,20.06,8.559999999999999,0,0,0,0.0,
W1854,42.1313561,-72.31002915,Chicopee,2008.0,2008.0,6,17.25,9.016666666666667,1.8333333333333333,19.25,8.516666666666667,0,0,0,0.0,
W1855,42.15339532,-72.26179872,Chicopee,2008.0,2008.0,5,15.16,9.8,1.6,17.16,9.3,0,0,0,0.0,
W1856,42.26297752,-71.99318259,Chicopee,2008.0,2008.0,6,18.900000000000002,8.5,2.0,20.900000000000002,8.0,0,0,0,0.0,
W1858,42.14809093,-72.40009284,Chicopee,2008.0,2008.0,5,20.22,8.6,2.0,22.22,8.1,0,0,0,0.0,
W1862,42.08471748,-72.31065881,Chicopee,2008.0,2008.0,5,16.2,9.6,1.6,18.2,9.1,0,0,0,0.0,
W1864,42.16171173,-72.26845965,Chicopee,2008.0,2016.0,13,17.153846153846153,9.53076923076923,1.6923076923076923,19.153846153846153,9.03076923076923,0,0,0,0.0,
W1866,42.31010851,-72.21195504,Chicopee,2008.0,2008.0,6,20.966666666666665,8.4,2.0,22.96666666666667,7.900000000000001,0,0,0,0.0,
W1867,42.21262531,-72.20365346,Chicopee,2008.0,2008.0,2,22.0,4.7,1.5,24.0,4.2,1,1,0,50.0,0.0
W1868,42.19324712,-72.26392886,Chicopee,2008.0,2008.0,5,19.939999999999998,9.3,1.6,21.939999999999998,8.8,0,0,0,0.0,
W1871,42.12431568,-72.30748854,Chicopee,2008.0,2008.0,4,17.175,9.05,1.75,19.175,8.55,0,0,0,0.0,
W1872,42.20455082,-72.31865025,Chicopee,2008.0,2008.0,5,18.78,8.040000000000001,1.6,20.78,7.540000000000001,0,0,0,0.0,
W1873,42.21540546,-72.07824828,Chicopee,2008.0,2008.0,8,19.3875,3.6375,2.375,21.3875,3.1375,6,7,1,75.0,16.666666666666664
W1874,42.28281296,-72.39284073,Chicopee,2008.0,2008.0,6,17.883333333333333,8.9,2.0,19.883333333333333,8.4,0,0,0,0.0,
W1875,42.17981897,-72.36400692,Chicopee,2008.0,2008.0,5,18.580000000000002,9.16,1.6,20.580000000000002,8.66,0,0,0,0.0,
W1876,42.24999541,-72.0084457,Chicopee,2008.0,2008.0,7,17.2,7.957142857142857,1.4285714285714286,19.2,7.457142857142857,0,0,0,0.0,
W1877,42.42038826,-72.04817823,Chicopee,2008.0,2008.0,6,19.883333333333333,7.716666666666666,1.6666666666666667,21.883333333333336,7.216666666666666,0,0,0,0.0,
W1878,41.92672114,-70.55747801,South Coastal,2008.0,2008.0,2,22.85,8.6,1.5,24.85,8.1,0,0,0,0.0,
W1880,42.04351371,-72.45647808,Connecticut,2014.0,2014.0,3,16.366666666666664,9.200000000000001,1.6666666666666667,18.366666666666664,8.700000000000001,0,0,0,0.0,
W1881,41.88714958,-70.53804502,South Coastal,2008.0,2008.0,3,20.2,6.8,2.3333333333333335,22.2,6.3,1,1,0,33.33333333333333,0.0
W1883,42.50677372,-72.5270761,Connecticut,2014.0,2014.0,3,18.633333333333333,9.0,1.6666666666666667,20.633333333333333,8.5,0,0,0,0.0,
W1884,41.93483006,-70.68100103,South Coastal,2008.0,2009.0,14,23.064285714285713,8.792857142857143,1.5714285714285714,25.064285714285713,8.292857142857143,1,1,0,7.142857142857142,0.0
W1887,42.2636059,-72.70605094,Connecticut,2014.0,2014.0,3,17.766666666666666,8.966666666666667,1.3333333333333333,19.766666666666666,8.466666666666667,0,0,0,0.0,
W1892,42.36091839,-72.23011415,Chicopee,2014.0,2014.0,3,17.2,6.0,2.0,19.2,5.5,1,1,0,33.33333333333333,0.0
W1898,42.02271855,-71.57054135999999,Blackstone,2007.0,2013.0,33,14.645454545454546,9.593939393939394,1.2727272727272727,16.645454545454545,9.093939393939394,0,0,0,0.0,
